fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,step,stored_timestamp
5100,2.6.4,35,198.41.0.4,4,198.41.0.4,10.0.11.178,ICMP,57.0,32,"[{'rtt': 33.175112}, {'rtt': 32.838739}, {'rtt': 32.564067}]",0,3,3,32.564067,33.175112,32.859306,1009,1007566,1789353567,Ping,185.150.18.13,ping,240,1789353637
5080,2.6.2,3,198.41.0.4,4,198.41.0.4,192.168.2.100,ICMP,54.0,32,"[{'rtt': 16.836742}, {'rtt': 16.652238}, {'rtt': 17.425559}]",0,3,3,16.652238,17.425559,16.971512999999998,1009,1007571,1789353586,Ping,217.136.70.198,ping,240,1789353661
5120,2.6.4,20,198.41.0.4,4,198.41.0.4,192.168.1.44,ICMP,58.0,32,"[{'rtt': 17.2415}, {'rtt': 17.047059}, {'rtt': 16.594961}]",0,3,3,16.594961,17.2415,16.961173333333335,1009,1007580,1789353560,Ping,195.32.9.149,ping,240,1789353664
5130,2.6.4,99,198.41.0.4,4,198.41.0.4,192.168.0.132,ICMP,55.0,32,"[{'rtt': 79.118505}, {'rtt': 79.011301}, {'rtt': 79.760213}]",0,3,3,79.011301,79.760213,79.296673,1009,1007581,1789353573,Ping,119.238.76.167,ping,240,1789353615
5080,2.6.3,13,198.41.0.4,4,198.41.0.4,188.75.184.65,ICMP,54.0,32,"[{'rtt': 17.268163}, {'rtt': 17.180177}, {'rtt': 17.07899}]",0,3,3,17.07899,17.268163,17.175776666666668,1009,1007589,1789353568,Ping,188.75.184.65,ping,240,1789353620
5120,2.6.4,14,198.41.0.4,4,198.41.0.4,172.16.20.59,ICMP,51.0,32,"[{'rtt': 96.170677}, {'rtt': 94.795331}, {'rtt': 95.260922}]",0,3,3,94.795331,96.170677,95.40897666666666,1009,1007606,1789353587,Ping,188.195.182.36,ping,240,1789353626
5080,2.6.2,29,198.41.0.4,4,198.41.0.4,172.22.0.2,ICMP,53.0,32,"[{'rtt': 9.702102}, {'rtt': 10.126785}, {'rtt': 9.782891}]",0,3,3,9.702102,10.126785,9.870592666666667,1009,1007630,1789353564,Ping,81.205.176.62,ping,240,1789353652
5130,2.6.4,17,198.41.0.4,4,198.41.0.4,192.168.88.51,ICMP,51.0,32,"[{'rtt': 209.973632}, {'rtt': 210.507613}, {'rtt': 210.054501}]",0,3,3,209.973632,210.507613,210.178582,1009,1007657,1789353584,Ping,102.135.241.58,ping,240,1789353611
5080,2.6.2,49,198.41.0.4,4,198.41.0.4,192.168.46.200,ICMP,52.0,32,"[{'rtt': 147.729057}, {'rtt': 147.096593}, {'rtt': 147.699419}]",0,3,3,147.096593,147.729057,147.50835633333335,1009,1007695,1789353575,Ping,179.221.159.18,ping,240,1789353607
5080,2.6.2,34,198.41.0.4,4,198.41.0.4,172.16.2.243,ICMP,55.0,32,"[{'rtt': 13.769038}, {'rtt': 13.093572}, {'rtt': 6.506994}]",0,3,3,6.506994,13.769038,11.123201333333334,1009,1007702,1789353573,Ping,68.174.245.115,ping,240,1789353674
5080,2.6.2,19,198.41.0.4,4,198.41.0.4,10.23.254.202,ICMP,56.0,32,"[{'rtt': 43.835761}, {'rtt': 46.860628}, {'rtt': 45.204956}]",0,3,3,43.835761,46.860628,45.30044833333333,1009,1007731,1789353599,Ping,91.228.236.226,ping,240,1789353695
5130,2.6.4,16,198.41.0.4,4,198.41.0.4,172.18.0.2,ICMP,55.0,32,"[{'rtt': 18.053894}, {'rtt': 17.868401}, {'rtt': 15.049994}]",0,3,3,15.049994,18.053894,16.990762999999998,1009,1007743,1789353593,Ping,103.241.50.50,ping,240,1789353644
5080,2.6.2,54067099,198.41.0.4,4,198.41.0.4,31.14.69.87,ICMP,53.0,32,"[{'rtt': 10.532682}, {'rtt': 10.689659}, {'rtt': 10.731992}]",0,3,3,10.532682,10.731992,10.651444333333332,1009,1007750,1789353541,Ping,31.14.69.87,ping,240,1789353451
5080,2.6.2,29,198.41.0.4,4,198.41.0.4,192.168.178.20,ICMP,243.0,20,"[{'rtt': 106.774468}, {'rtt': 103.869488}, {'rtt': 102.69017}]",0,3,3,102.69017,106.774468,104.44470866666666,1009,1007757,1789353570,Ping,78.94.71.233,ping,240,1789353605
5130,2.6.4,32,198.41.0.4,4,198.41.0.4,192.168.0.30,ICMP,52.0,32,"[{'rtt': 38.148981}, {'rtt': 37.602134}, {'rtt': 35.313782}]",0,3,3,35.313782,38.148981,37.021632333333336,1009,1007763,1789353578,Ping,61.224.98.122,ping,240,1789353657
5080,2.6.2,-1,198.41.0.4,4,198.41.0.4,192.168.1.2,ICMP,52.0,32,"[{'rtt': 36.959032}, {'rtt': 16.817219}, {'rtt': 83.442716}]",0,3,3,16.817219,83.442716,45.73965566666667,1009,1007777,1789353555,Ping,92.183.52.197,ping,240,1789354024
5080,2.6.2,36,198.41.0.4,4,198.41.0.4,192.168.2.250,ICMP,54.0,32,"[{'rtt': 11.444634}, {'rtt': 10.756132}, {'rtt': 10.368602}]",0,3,3,10.368602,11.444634,10.856456,1009,1007821,1789353568,Ping,145.53.255.194,ping,240,1789353668
5080,2.6.2,31,198.41.0.4,4,198.41.0.4,172.18.0.2,ICMP,56.0,32,"[{'rtt': 27.152429}, {'rtt': 18.221954}, {'rtt': 16.4018}]",0,3,3,16.4018,27.152429,20.592061,1009,1007828,1789353574,Ping,129.222.242.27,ping,240,1789353738
5080,2.6.2,52,198.41.0.4,4,198.41.0.4,10.24.254.200,ICMP,57.0,32,"[{'rtt': 51.82484}, {'rtt': 50.614154}, {'rtt': 52.478608}]",0,3,3,50.614154,52.478608,51.639200666666675,1009,1007844,1789353556,Ping,85.159.0.119,ping,240,1789353623
5120,2.6.4,30,198.41.0.4,4,198.41.0.4,172.16.16.101,ICMP,59.0,32,"[{'rtt': 40.032649}, {'rtt': 39.90822}, {'rtt': 38.938383}]",0,3,3,38.938383,40.032649,39.62641733333333,1009,1007845,1789353540,Ping,188.163.171.202,ping,240,1789353564
5130,2.6.4,25,198.41.0.4,4,198.41.0.4,10.0.1.200,ICMP,59.0,32,"[{'rtt': 22.143832}, {'rtt': 22.150243}, {'rtt': 22.798139}]",0,3,3,22.143832,22.798139,22.36407133333333,1009,1007858,1789353598,Ping,91.9.130.5,ping,240,1789353657
5080,2.6.2,46,198.41.0.4,4,198.41.0.4,192.168.1.141,ICMP,54.0,32,"[{'rtt': 21.450346}, {'rtt': 22.771074}, {'rtt': 23.806885}]",0,3,3,21.450346,23.806885,22.676101666666664,1009,1007860,1789353572,Ping,67.170.233.83,ping,240,1789353649
5080,2.6.2,2,198.41.0.4,4,198.41.0.4,116.203.225.62,ICMP,54.0,32,"[{'rtt': 11.431035}, {'rtt': 10.300033}, {'rtt': 9.383927}]",0,3,3,9.383927,11.431035,10.371665,1009,1007882,1789353540,Ping,116.203.225.62,ping,240,1789353547
5080,2.6.2,49,198.41.0.4,4,198.41.0.4,192.168.178.209,ICMP,56.0,32,"[{'rtt': 25.65721}, {'rtt': 24.092631}, {'rtt': 25.809185}]",0,3,3,24.092631,25.809185,25.186342,1009,1007909,1789353556,Ping,128.116.209.227,ping,240,1789353625
5080,2.6.2,7,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,53.0,32,"[{'rtt': 92.142785}, {'rtt': 91.791701}, {'rtt': 91.448087}]",0,3,3,91.448087,92.142785,91.794191,1009,1007917,1789353591,Ping,185.161.50.54,ping,240,1789353644
5100,2.6.4,35,198.41.0.4,4,198.41.0.4,10.0.11.210,ICMP,56.0,32,"[{'rtt': 8.909535}, {'rtt': 8.360638}, {'rtt': 8.560684}]",0,3,3,8.360638,8.909535,8.610285666666668,1009,1007924,1789353565,Ping,185.181.60.251,ping,240,1789353649
5080,2.6.2,43,198.41.0.4,4,198.41.0.4,179.51.96.12,ICMP,55.0,32,"[{'rtt': 95.177433}, {'rtt': 95.058933}, {'rtt': 95.009472}]",0,3,3,95.009472,95.177433,95.081946,1009,1007941,1789353581,Ping,179.51.96.12,ping,240,1789353614
5120,2.6.4,17,198.41.0.4,4,198.41.0.4,172.17.0.4,ICMP,56.0,32,"[{'rtt': 5.173371}, {'rtt': 5.37443}, {'rtt': 5.995018}]",0,3,3,5.173371,5.995018,5.514273,1009,1007949,1789353574,Ping,77.160.106.54,ping,240,1789353669
5080,2.6.2,1,198.41.0.4,4,198.41.0.4,192.168.122.115,ICMP,46.0,32,"[{'rtt': 49.459336}, {'rtt': 49.75519}, {'rtt': 49.406365}]",0,3,3,49.406365,49.75519,49.540297,1009,1007965,1789353574,Ping,218.231.248.9,ping,240,1789353632
5080,2.6.3,33,198.41.0.4,4,198.41.0.4,77.161.223.175,ICMP,57.0,32,"[{'rtt': 6.738042}, {'rtt': 6.247715}, {'rtt': 7.159578}]",0,3,3,6.247715,7.159578,6.715111666666666,1009,1007971,1789353550,Ping,77.161.223.175,ping,240,1789353633
5130,2.6.4,8,198.41.0.4,4,198.41.0.4,172.16.1.253,ICMP,58.0,32,"[{'rtt': 1.59548}, {'rtt': 1.60147}, {'rtt': 1.880987}]",0,3,3,1.59548,1.880987,1.6926456666666667,1009,1007989,1789353599,Ping,51.15.26.222,ping,240,1789353708
5080,2.6.3,40,198.41.0.4,4,198.41.0.4,192.168.20.17,ICMP,58.0,32,"[{'rtt': 14.505258}, {'rtt': 13.846005}, {'rtt': 13.498601}]",0,3,3,13.498601,14.505258,13.949954666666665,1009,1008016,1789353588,Ping,217.238.1.116,ping,240,1789353623
5080,2.6.3,8,198.41.0.4,4,198.41.0.4,10.10.192.208,ICMP,53.0,32,"[{'rtt': 27.063734}, {'rtt': 26.907159}, {'rtt': 26.382756}]",0,3,3,26.382756,27.063734,26.784549666666667,1009,1008017,1789353576,Ping,185.21.220.2,ping,240,1789353626
5080,2.6.2,10,198.41.0.4,4,198.41.0.4,209.182.235.14,ICMP,54.0,32,"[{'rtt': 29.188972}, {'rtt': 29.345287}, {'rtt': 33.278641}]",0,3,3,29.188972,33.278641,30.6043,1009,1008020,1789353565,Ping,209.182.235.14,ping,240,1789353629
5080,2.6.3,60,198.41.0.4,4,198.41.0.4,192.168.188.2,ICMP,58.0,32,"[{'rtt': 13.378551}, {'rtt': 14.203847}, {'rtt': 13.687057}]",0,3,3,13.378551,14.203847,13.756484999999998,1009,1008047,1789353586,Ping,109.233.143.68,ping,240,1789353641
5080,2.6.2,32,198.41.0.4,4,198.41.0.4,77.90.9.3,ICMP,55.0,32,"[{'rtt': 16.685767}, {'rtt': 14.342877}, {'rtt': 24.722895}]",0,3,3,14.342877,24.722895,18.583846333333334,1009,1008060,1789353574,Ping,77.90.9.3,ping,240,1789353606
5130,2.6.4,34,198.41.0.4,4,198.41.0.4,172.29.0.2,ICMP,53.0,32,"[{'rtt': 21.426341}, {'rtt': 23.286546}, {'rtt': 20.537526}]",0,3,3,20.537526,23.286546,21.75013766666667,1009,1008084,1789353592,Ping,86.31.102.77,ping,240,1789353636
5080,2.6.3,31,198.41.0.4,4,198.41.0.4,88.11.223.191,ICMP,56.0,32,"[{'rtt': 35.604584}, {'rtt': 35.302209}, {'rtt': 35.476612}]",0,3,3,35.302209,35.604584,35.461135,1009,1008103,1789353552,Ping,88.11.223.191,ping,240,1789353639
5110,2.6.4,32,198.41.0.4,4,198.41.0.4,206.109.197.163,ICMP,51.0,32,"[{'rtt': 41.257271}, {'rtt': 54.070037}, {'rtt': 44.650566}]",0,3,3,41.257271,54.070037,46.65929133333333,1009,1008117,1789353575,Ping,206.109.197.163,ping,240,1789353608
5080,2.6.2,46,198.41.0.4,4,198.41.0.4,172.18.0.2,ICMP,55.0,32,"[{'rtt': 23.889826}, {'rtt': 23.977971}, {'rtt': 23.778936}]",0,3,3,23.778936,23.977971,23.882244333333333,1009,1008125,1789353591,Ping,206.148.22.67,ping,240,1789353666
5080,2.6.2,3,198.41.0.4,4,198.41.0.4,172.23.0.2,ICMP,49.0,32,"[{'rtt': 212.943893}, {'rtt': 211.843748}, {'rtt': 211.942987}]",0,3,3,211.843748,212.943893,212.24354266666668,1009,1008143,1789353563,Ping,102.204.230.148,ping,240,1789353622
5080,2.6.2,50,198.41.0.4,4,198.41.0.4,31.210.52.166,ICMP,51.0,32,"[{'rtt': 45.124384}, {'rtt': 45.125277}, {'rtt': 45.185938}]",0,3,3,45.124384,45.185938,45.14519966666666,1009,1008177,1789353589,Ping,31.210.52.166,ping,240,1789353662
5080,2.6.2,36,198.41.0.4,4,198.41.0.4,89.223.88.9,ICMP,56.0,32,"[{'rtt': 25.226089}, {'rtt': 25.212778}, {'rtt': 26.413645}]",0,3,3,25.212778,26.413645,25.617504,1009,1008183,1789353587,Ping,89.223.88.9,ping,240,1789353664
5080,2.6.2,23,198.41.0.4,4,198.41.0.4,5.188.215.224,ICMP,58.0,32,"[{'rtt': 4.029553}, {'rtt': 4.013865}, {'rtt': 4.896633}]",0,3,3,4.013865,4.896633,4.313350333333333,1009,1008184,1789353561,Ping,5.188.215.224,ping,240,1789353664
5080,2.6.2,46,198.41.0.4,4,198.41.0.4,92.38.176.219,ICMP,53.0,32,"[{'rtt': 17.317269}, {'rtt': 17.627708}, {'rtt': 17.225462}]",0,3,3,17.225462,17.627708,17.39014633333333,1009,1008190,1789353542,Ping,92.38.176.219,ping,240,1789353545
5080,2.6.2,8,198.41.0.4,4,198.41.0.4,92.223.30.215,ICMP,56.0,32,"[{'rtt': 0.842724}, {'rtt': 0.916571}, {'rtt': 1.232831}]",0,3,3,0.842724,1.232831,0.9973753333333333,1009,1008191,1789353555,Ping,92.223.30.215,ping,240,1789353670
5080,2.6.2,41,198.41.0.4,4,198.41.0.4,108.62.122.104,ICMP,55.0,32,"[{'rtt': 7.554375}, {'rtt': 6.864249}, {'rtt': 7.545792}]",0,3,3,6.864249,7.554375,7.321472,1009,1008196,1789353596,Ping,108.62.122.104,ping,240,1789353620
5080,2.6.2,51,198.41.0.4,4,198.41.0.4,5.188.225.77,ICMP,57.0,32,"[{'rtt': 115.750428}, {'rtt': 115.767868}, {'rtt': 115.78238}]",0,3,3,115.750428,115.78238,115.766892,1009,1008198,1789353544,Ping,5.188.225.77,ping,240,1789353628
5080,2.6.2,66,198.41.0.4,4,198.41.0.4,87.121.99.230,ICMP,52.0,32,"[{'rtt': 95.269366}, {'rtt': 94.461808}, {'rtt': 94.624705}]",0,3,3,94.461808,95.269366,94.78529300000001,1009,1008199,1789353561,Ping,87.121.99.230,ping,240,1789353622
5100,2.6.4,44,198.41.0.4,4,198.41.0.4,172.20.0.5,ICMP,56.0,32,"[{'rtt': 17.123053}, {'rtt': 15.770626}, {'rtt': 14.955973}]",0,3,3,14.955973,17.123053,15.949883999999999,1009,1008203,1789353554,Ping,188.213.88.243,ping,240,1789353619
5100,2.6.4,58,198.41.0.4,4,198.41.0.4,172.20.0.3,ICMP,56.0,32,"[{'rtt': 16.571118}, {'rtt': 15.500352}, {'rtt': 20.702871}]",0,3,3,15.500352,20.702871,17.591447,1009,1008204,1789353559,Ping,188.213.88.243,ping,240,1789353636
5130,2.6.4,134,198.41.0.4,4,198.41.0.4,93.157.140.237,ICMP,60.0,32,"[{'rtt': 1.581285}, {'rtt': 1.85242}, {'rtt': 2.134202}]",0,3,3,1.581285,2.134202,1.855969,1009,1008212,1789353584,Ping,93.157.140.237,ping,240,1789353621
5130,2.6.4,68,198.41.0.4,4,198.41.0.4,93.157.140.243,ICMP,61.0,32,"[{'rtt': 0.845504}, {'rtt': 1.13997}, {'rtt': 0.965672}]",0,3,3,0.845504,1.13997,0.9837153333333334,1009,1008213,1789353573,Ping,93.157.140.243,ping,240,1789353633
5080,2.6.2,50,198.41.0.4,4,198.41.0.4,172.16.69.10,ICMP,59.0,32,"[{'rtt': 7.893801}, {'rtt': 8.197074}, {'rtt': 8.305736}]",0,3,3,7.893801,8.305736,8.132203666666667,1009,1008223,1789353567,Ping,185.164.180.178,ping,240,1789353653
5080,2.6.2,330,198.41.0.4,4,198.41.0.4,192.168.1.231,ICMP,51.0,32,"[{'rtt': 230.526139}, {'rtt': 229.294269}, {'rtt': 218.013282}]",0,3,3,218.013282,230.526139,225.94456333333335,1009,1008228,1789353568,Ping,150.228.217.72,ping,240,1789353654
5110,2.6.4,13,198.41.0.4,4,198.41.0.4,172.16.1.227,ICMP,60.0,32,"[{'rtt': 9.043298}, {'rtt': 8.814013}, {'rtt': 9.648245}]",0,3,3,8.814013,9.648245,9.168518666666666,1009,1008243,1789353564,Ping,143.14.243.162,ping,240,1789353612
5080,2.6.2,3,198.41.0.4,4,198.41.0.4,203.23.167.231,ICMP,58.0,32,"[{'rtt': 1.669384}, {'rtt': 1.653491}, {'rtt': 1.575632}]",0,3,3,1.575632,1.669384,1.6328356666666666,1009,1008268,1789353578,Ping,203.23.167.231,ping,240,1789353628
5080,2.6.2,20,198.41.0.4,4,198.41.0.4,193.57.159.108,ICMP,61.0,32,"[{'rtt': 1.496366}, {'rtt': 1.639626}, {'rtt': 2.655508}]",0,3,3,1.496366,2.655508,1.9305,1009,1008291,1789353554,Ping,193.57.159.108,ping,240,1789353649
5080,2.6.2,20,198.41.0.4,4,198.41.0.4,10.150.40.149,ICMP,56.0,32,"[{'rtt': 147.585763}, {'rtt': 147.024734}, {'rtt': 147.008131}]",0,3,3,147.008131,147.585763,147.20620933333333,1009,1008299,1789353559,Ping,116.206.210.190,ping,240,1789353609
5120,2.6.4,53,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,52.0,32,"[{'rtt': 18.603394}, {'rtt': 17.412861}, {'rtt': 18.058018}]",0,3,3,17.412861,18.603394,18.02475766666667,1009,1008306,1789353550,Ping,90.39.207.164,ping,240,1789353616
5100,2.6.4,57,198.41.0.4,4,198.41.0.4,10.10.160.108,ICMP,58.0,32,"[{'rtt': 12.949459}, {'rtt': 12.003848}, {'rtt': 11.964705}]",0,3,3,11.964705,12.949459,12.306004,1009,1008349,1789353580,Ping,195.32.117.177,ping,240,1789353650
5130,2.6.4,5,198.41.0.4,4,198.41.0.4,10.10.199.198,ICMP,54.0,32,"[{'rtt': 19.294738}, {'rtt': 22.051992}, {'rtt': 21.585894}]",0,3,3,19.294738,22.051992,20.97754133333333,1009,1008393,1789353579,Ping,94.31.115.2,ping,240,1789353638
5120,2.6.4,62,198.41.0.4,4,198.41.0.4,172.16.0.4,ICMP,52.0,32,"[{'rtt': 8.751269}, {'rtt': 7.746275}, {'rtt': 7.32586}]",0,3,3,7.32586,8.751269,7.941134666666667,1009,1008420,1789353596,Ping,94.142.246.209,ping,240,1789353659
5080,2.6.3,50,198.41.0.4,4,198.41.0.4,192.168.2.1,ICMP,54.0,32,"[{'rtt': 11.678134}, {'rtt': 11.25388}, {'rtt': 11.153311}]",0,3,3,11.153311,11.678134,11.361775000000002,1009,1008427,1789353593,Ping,86.93.219.240,ping,240,1789353623
5080,2.6.2,53,198.41.0.4,4,198.41.0.4,172.18.0.2,ICMP,53.0,32,"[{'rtt': 27.173526}, {'rtt': 26.533792}, {'rtt': 27.168772}]",0,3,3,26.533792,27.173526,26.95869666666667,1009,1008435,1789353558,Ping,104.151.45.100,ping,240,1789353623
5080,2.6.2,9,198.41.0.4,4,198.41.0.4,192.168.1.19,ICMP,58.0,20,"[{'rtt': 17.752442}, {'rtt': 17.845776}, {'rtt': 16.897963}]",0,3,3,16.897963,17.845776,17.498727000000002,1009,1008444,1789353580,Ping,80.177.147.85,ping,240,1789353636
5080,2.6.3,19,198.41.0.4,4,198.41.0.4,31.21.168.116,ICMP,60.0,32,"[{'rtt': 4.806511}, {'rtt': 4.446807}, {'rtt': 4.870196}]",0,3,3,4.446807,4.870196,4.707838,1009,1008458,1789353545,Ping,31.21.168.116,ping,240,1789353635
5120,2.6.4,48,198.41.0.4,4,198.41.0.4,172.16.35.4,ICMP,56.0,32,"[{'rtt': 138.767613}, {'rtt': 140.678868}, {'rtt': 135.804236}]",0,3,3,135.804236,140.678868,138.41690566666668,1009,1008476,1789353593,Ping,103.97.46.3,ping,240,1789353728
5100,2.6.4,39,198.41.0.4,4,198.41.0.4,72.14.147.89,ICMP,58.0,32,"[{'rtt': 0.786903}, {'rtt': 1.548988}, {'rtt': 0.736788}]",0,3,3,0.736788,1.548988,1.0242263333333332,1009,1008486,1789353589,Ping,72.14.147.89,ping,240,1789353620
5080,2.6.2,42,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,53.0,32,"[{'rtt': 38.503893}, {'rtt': 33.045042}, {'rtt': 32.001076}]",0,3,3,32.001076,38.503893,34.51667033333333,1009,1008491,1789353585,Ping,188.157.162.100,ping,240,1789353612
5080,2.6.2,45,198.41.0.4,4,198.41.0.4,10.10.99.250,ICMP,53.0,32,"[{'rtt': 4.912419}, {'rtt': 4.908101}, {'rtt': 5.301351}]",0,3,3,4.908101,5.301351,5.040623666666667,1009,1008520,1789353565,Ping,88.202.162.247,ping,240,1789353645
5130,2.6.4,25,198.41.0.4,4,198.41.0.4,87.239.176.18,ICMP,54.0,32,"[{'rtt': 27.47567}, {'rtt': 27.413495}, {'rtt': 27.526561}]",0,3,3,27.413495,27.526561,27.471908666666668,1009,1008543,1789353573,Ping,87.239.176.44,ping,240,1789353662
5080,2.6.3,7,198.41.0.4,4,198.41.0.4,192.168.8.181,ICMP,56.0,32,"[{'rtt': 21.428758}, {'rtt': 21.798026}, {'rtt': 25.919754}]",0,3,3,21.428758,25.919754,23.048845999999998,1009,1008544,1789353546,Ping,87.49.146.187,ping,240,1789353555
5080,2.6.2,21,198.41.0.4,4,198.41.0.4,192.168.1.36,ICMP,47.0,32,"[{'rtt': 119.845214}, {'rtt': 123.553183}, {'rtt': 118.996777}]",0,3,3,118.996777,123.553183,120.79839133333333,1009,1008556,1789353584,Ping,96.3.157.23,ping,240,1789353629
5080,2.6.2,14136048,198.41.0.4,4,198.41.0.4,172.26.66.67,ICMP,57.0,32,"[{'rtt': 21.262991}, {'rtt': 24.680066}, {'rtt': 21.047935}]",0,3,3,21.047935,24.680066,22.330330666666665,1009,1008568,1789353548,Ping,178.118.99.13,ping,240,1789353706
5120,2.6.4,2,198.41.0.4,4,198.41.0.4,136.175.104.10,ICMP,58.0,32,"[{'rtt': 2.990958}, {'rtt': 2.394191}, {'rtt': 2.564331}]",0,3,3,2.394191,2.990958,2.6498266666666668,1009,1008583,1789353588,Ping,136.175.104.10,ping,240,1789353644
5080,2.6.2,6,198.41.0.4,4,198.41.0.4,192.168.20.12,ICMP,54.0,32,"[{'rtt': 244.600566}, {'rtt': 256.464632}, {'rtt': 251.152063}]",0,3,3,244.600566,256.464632,250.739087,1009,1008598,1789353547,Ping,58.136.34.73,ping,240,1789353612
5080,2.6.2,30,198.41.0.4,4,198.41.0.4,103.86.49.185,ICMP,56.0,32,"[{'rtt': 100.686679}, {'rtt': 101.012284}, {'rtt': 100.710256}]",0,3,3,100.686679,101.012284,100.803073,1009,1008599,1789353563,Ping,103.86.49.185,ping,240,1789353653
5110,2.6.4,13,198.41.0.4,4,198.41.0.4,213.179.64.15,ICMP,56.0,32,"[{'rtt': 16.701907}, {'rtt': 17.390855}, {'rtt': 16.874635}]",0,3,3,16.701907,17.390855,16.98913233333333,1009,1008603,1789353556,Ping,213.179.64.15,ping,240,1789353730
5080,2.6.2,26,198.41.0.4,4,198.41.0.4,172.40.1.3,ICMP,50.0,32,"[{'rtt': 27.494399}, {'rtt': 27.808959}, {'rtt': 28.094724}]",0,3,3,27.494399,28.094724,27.79936066666667,1009,1008612,1789353588,Ping,85.215.137.66,ping,240,1789353613
5120,2.6.4,4,198.41.0.4,4,198.41.0.4,192.168.31.2,ICMP,52.0,32,"[{'rtt': 105.124136}, {'rtt': 104.585293}, {'rtt': 104.803536}]",0,3,3,104.585293,105.124136,104.837655,1009,1008623,1789353572,Ping,151.232.220.206,ping,240,1789353625
5130,2.6.4,39,198.41.0.4,4,198.41.0.4,172.31.10.15,ICMP,55.0,32,"[{'rtt': 13.385304}, {'rtt': 17.286268}, {'rtt': 19.014247}]",0,3,3,13.385304,19.014247,16.561939666666664,1009,1008652,1789353578,Ping,76.94.235.103,ping,240,1789353654
5130,2.6.4,28,198.41.0.4,4,198.41.0.4,192.168.1.3,ICMP,59.0,32,"[{'rtt': 25.940779}, {'rtt': 25.737188}, {'rtt': 26.939068}]",0,3,3,25.737188,26.939068,26.205678333333328,1009,1008653,1789353567,Ping,82.66.141.40,ping,240,1789353654
5120,2.6.4,13,198.41.0.4,4,198.41.0.4,192.168.0.20,ICMP,49.0,32,"[{'rtt': 205.939848}, {'rtt': 205.344727}, {'rtt': 205.905889}]",0,3,3,205.344727,205.939848,205.73015466666666,1009,1008660,1789353565,Ping,168.205.32.65,ping,240,1789353668
5090,2.6.4,15,198.41.0.4,4,198.41.0.4,10.10.41.51,ICMP,58.0,32,"[{'rtt': 7.748483}, {'rtt': 8.101591}, {'rtt': 8.600434}]",0,3,3,7.748483,8.600434,8.150169333333332,1009,1008668,1789353559,Ping,188.212.112.221,ping,240,1789353678
5090,2.6.4,30,198.41.0.4,4,198.41.0.4,37.61.223.245,ICMP,56.0,32,"[{'rtt': 10.346099}, {'rtt': 9.719232}, {'rtt': 10.094555}]",0,3,3,9.719232,10.346099,10.053295333333333,1009,1008673,1789353584,Ping,37.61.223.245,ping,240,1789353624
5120,2.6.4,30,198.41.0.4,4,198.41.0.4,200.29.230.140,ICMP,57.0,32,"[{'rtt': 123.43877}, {'rtt': 120.105553}, {'rtt': 120.304407}]",0,3,3,120.105553,123.43877,121.28291000000002,1009,1008683,1789353591,Ping,200.29.230.140,ping,240,1789353624
5110,2.6.4,22,198.41.0.4,4,198.41.0.4,134.255.217.177,ICMP,53.0,32,"[{'rtt': 8.230141}, {'rtt': 8.321333}, {'rtt': 7.313027}]",0,3,3,7.313027,8.321333,7.954833666666666,1009,1008707,1789353555,Ping,134.255.217.177,ping,240,1789353646
5090,2.6.4,54,198.41.0.4,4,198.41.0.4,10.0.10.1,ICMP,54.0,32,"[{'rtt': 13.734414}, {'rtt': 13.268218}, {'rtt': 13.675503}]",0,3,3,13.268218,13.734414,13.559378333333333,1009,1008720,1789353541,Ping,94.31.112.148,ping,240,1789353718
5120,2.6.4,160,198.41.0.4,4,198.41.0.4,172.20.0.2,ICMP,51.0,32,"[{'rtt': 74.900646}, {'rtt': 75.187201}, {'rtt': 74.935023}]",0,3,3,74.900646,75.187201,75.00762333333334,1009,1008741,1789353597,Ping,42.61.142.200,ping,240,1789353625
5090,2.6.4,47,198.41.0.4,4,198.41.0.4,192.168.50.127,ICMP,57.0,32,"[{'rtt': 16.274966}, {'rtt': 17.96855}, {'rtt': 16.100284}]",0,3,3,16.100284,17.96855,16.781266666666667,1009,1008784,1789353583,Ping,89.150.132.193,ping,240,1789353662
5130,2.6.4,98,198.41.0.4,4,198.41.0.4,10.9.5.106,ICMP,52.0,32,"[{'rtt': 235.18852}, {'rtt': 235.751743}, {'rtt': 241.724545}]",0,3,3,235.18852,241.724545,237.554936,1009,1008787,1789353589,Ping,190.21.46.91,ping,240,1789353616
5080,2.6.2,49,198.41.0.4,4,198.41.0.4,172.17.0.2,ICMP,57.0,32,"[{'rtt': 117.479326}, {'rtt': 118.279161}, {'rtt': 117.875638}]",0,3,3,117.479326,118.279161,117.87804166666666,1009,1008790,1789353543,Ping,87.225.42.228,ping,240,1789353616
5130,2.6.4,6,198.41.0.4,4,198.41.0.4,172.18.0.3,ICMP,53.0,32,"[{'rtt': 18.908374}, {'rtt': 18.19337}, {'rtt': 19.755964}]",0,3,3,18.19337,19.755964,18.952569333333333,1009,1008791,1789353556,Ping,24.179.115.236,ping,240,1789353616
